,solver,jit_time,ave_run_time,ave_distance,jit_grad_time,jit_vmap_time,ave_grad_run_time,construction_time,step_count,tol,cpus,gpus,cheb_order,exp_order,vmap,num_inputs,test
12,dyson,1.9787843227386475,0.46241413116455077,0.01087424772235191,6.2576165199279785,2.44282603263855,1.0982885885238647,3.0945661067962646,10000.0,0.0,1,0,0,2,1,1,0
13,dyson,2.162806510925293,0.5177090311050415,0.01087424772235234,18.803778409957886,7.445888996124268,1.1883994221687317,3.55389666557312,10000.0,0.0,1,0,0,2,1,10,0
14,dyson,3.695490598678589,0.2742571258544922,0.010874332546942358,10.689507484436035,4.686147451400757,0.731534788608551,5.683378458023071,10000.0,0.0,64,0,1,2,1,1,0
15,dyson,3.8024473190307617,0.8482993078231812,2.1859131538500233e-06,11.232259511947632,3.9943814277648926,1.9193791675567626,5.33245062828064,10000.0,0.0,1,0,0,5,1,1,0
16,dyson,2.3774707317352295,0.5241774797439576,0.010874332541017889,7.682465553283691,2.8628926277160645,1.2356773042678832,4.475108623504639,10000.0,0.0,1,0,1,2,1,1,0
17,dyson,4.069934606552124,0.282212438583374,0.010874639192192358,11.720891952514648,5.075825214385986,0.7693455243110656,9.053415060043335,10000.0,0.0,64,0,2,2,1,1,0
18,dyson,2.5413706302642822,0.5863165378570556,0.010874332541018182,22.2486093044281,8.548377752304077,1.357905547618866,5.045837640762329,10000.0,0.0,1,0,1,2,1,10,0
19,dyson,3.4165432453155518,0.2683333206176758,0.0004938564014390367,9.927472591400146,4.254660367965698,0.7605844116210938,3.759770154953003,10000.0,0.0,64,0,0,3,1,1,0
20,dyson,2.859494686126709,0.633148307800293,0.01087463918627124,9.205036878585815,3.3821370601654053,1.5006907868385315,8.675670146942139,10000.0,0.0,1,0,2,2,1,1,0
21,dyson,4.406838417053223,0.2941454291343689,0.0004938275226546549,12.75439977645874,5.659284353256226,0.8297888898849487,7.83067774772644,10000.0,0.0,64,0,1,3,1,1,0
22,dyson,3.0821895599365234,0.7164630842208862,0.010874639186271452,27.178284168243408,10.459879875183105,1.6649583053588868,9.982497215270996,10000.0,0.0,1,0,2,2,1,10,0
23,dyson,2.148784875869751,0.5008859610557557,0.0004938564017839979,7.084961891174316,2.623863935470581,1.181978588104248,2.8989570140838623,10000.0,0.0,1,0,0,3,1,1,0
24,dyson,5.635056495666504,0.34159485816955565,0.0004938125461716978,15.832402467727661,6.550251722335815,0.9509642934799194,17.374073266983032,10000.0,0.0,64,0,2,3,1,1,0
25,dyson,2.091810464859009,0.5220938372612,0.01087424772235234,125.54792213439941,54.43506121635437,1.189944236278534,3.3025660514831543,10000.0,0.0,1,0,0,2,1,100,0
26,dyson,2.340738534927368,0.5573255634307861,0.0004938564017839809,21.0401554107666,8.373509883880615,1.2814148235321046,3.2174384593963623,10000.0,0.0,1,0,0,3,1,10,0
27,dyson,3.670748233795166,0.278914201259613,3.5596882185299638e-06,11.04125189781189,4.649094343185425,0.7496689343452454,4.36697793006897,10000.0,0.0,64,0,0,4,1,1,0
28,dyson,3.2022738456726074,0.8137496423721313,0.0004938275229098854,10.188056707382202,4.065730094909668,1.8767724108695985,7.657227516174316,10000.0,0.0,1,0,1,3,1,1,0
29,dyson,5.280548095703125,0.3290277361869812,2.3512695183884116e-06,15.45072603225708,6.820913314819336,0.9252127003669739,13.86732792854309,10000.0,0.0,64,0,1,4,1,1,0
30,dyson,2.4349365234375,0.5853131175041199,0.010874332541018182,143.12043976783752,61.13752555847168,1.3547771906852721,4.534726142883301,10000.0,0.0,1,0,1,2,1,100,0
31,dyson,3.459012985229492,0.9294383549690246,0.0004938275229098765,32.13558745384216,13.308112144470215,2.066010506153107,8.951398611068726,10000.0,0.0,1,0,1,3,1,10,0
32,dyson,2.561472177505493,0.5596263861656189,0.01087424772235234,72.95354771614075,30.77428364753723,1.297214798927307,4.11583399772644,10000.0,0.0,1,0,0,2,1,50,0
33,dyson,7.071668863296509,0.5196542310714721,2.056211393260924e-06,25.50203800201416,8.043636560440063,1.3752299928665161,46.53358054161072,10000.0,0.0,64,0,2,4,1,1,0
34,dyson,4.224695682525635,0.2831341314315796,2.18590563956516e-06,11.087159633636475,4.562891721725464,0.7761439108848571,4.588674068450928,10000.0,0.0,64,0,0,5,1,1,0
35,dyson,2.942408561706543,0.6564199876785278,0.010874332541018182,88.13451623916626,35.186787128448486,1.5273645424842834,5.637714862823486,10000.0,0.0,1,0,1,2,1,50,0
36,dyson,5.565484046936035,1.7379594039916992,0.0004938125464682845,15.623971939086914,6.151933670043945,3.743935580253601,26.486654043197632,10000.0,0.0,1,0,2,3,1,1,0
37,dyson,6.127866983413696,0.42974804639816283,3.7529407226598457e-07,18.046316862106323,7.13330864906311,1.1626116442680359,26.558181762695312,10000.0,0.0,64,0,1,5,1,1,0
38,dyson,2.9457013607025146,0.7162258219718933,0.010874639186271452,176.43465876579285,75.11406326293945,1.6719074869155883,8.715338945388794,10000.0,0.0,1,0,2,2,1,100,0
39,dyson,10.011968851089478,4.810313241481781,3.752996642980154e-07,25.452919960021973,11.567968606948853,9.279911065101624,52.34604835510254,10000.0,0.0,1,0,1,5,1,1,0
40,dyson,2.428438901901245,0.5797526073455811,3.5597047524219248e-06,7.73965311050415,2.9580681324005127,1.350448055267334,3.6013846397399902,10000.0,0.0,1,0,0,4,1,1,0
41,dyson,6.071808338165283,2.0676483297348023,0.0004938125464683243,59.026320934295654,26.044813871383667,4.253844087123871,29.011518716812134,10000.0,0.0,1,0,2,3,1,10,0
42,dyson,3.7847325801849365,0.8012921833992004,0.010874639186271452,107.43225455284119,43.68712830543518,1.8916617774963378,11.778149604797363,10000.0,0.0,1,0,2,2,1,50,0
43,dyson,2.2332098484039307,0.5557849049568176,0.0004938564017839809,136.13333296775818,57.88067698478699,1.3041047477722167,2.9625911712646484,10000.0,0.0,1,0,0,3,1,100,0
44,dyson,2.05094838142395,0.48299798647562664,0.010874935434341988,172.5336000919342,74.49389314651489,1.1085573975245158,2.9947681427001953,10000.0,0.0,1,0,0,2,1,150,0
45,dyson,2.648294687271118,0.6521084046363831,3.5597047522301688e-06,23.673231840133667,9.34486198425293,1.4698729228973388,4.130777597427368,10000.0,0.0,1,0,0,4,1,10,0
46,dyson,10.631630420684814,1.1297394728660584,7.126529067516326e-08,34.603747606277466,12.073181390762329,2.9378692889213562,152.15323638916016,10000.0,0.0,64,0,2,5,1,1,0
47,dyson,2.7092795372009277,0.6219411396980286,0.0004938564017839809,82.70056915283203,32.92207145690918,1.4503735375404359,3.6777074337005615,10000.0,0.0,1,0,0,3,1,50,0
48,dyson,5.071109771728516,1.7943900156021118,2.3512744641100346e-06,14.945076704025269,6.262343406677246,3.829964323043823,18.144065141677856,10000.0,0.0,1,0,1,4,1,1,0
49,magnus,14.031403541564941,5.218580532073974,4.2500530325700946e-05,45.977829694747925,14.037104368209839,18.841169126033783,3.6255853176116943,10000.0,0.0,1,0,0,2,1,1,0
50,dyson,3.7430579662323,0.5255774021148681,0.0028099441634873486,9.580280065536499,4.610031843185425,1.397990608215332,3.2914490699768066,20000.0,0.0,64,0,0,2,1,1,0
51,dyson,2.3487937450408936,0.5525271113713582,0.010875015575563191,199.06371021270752,85.35103964805603,1.2758006191253661,4.366415500640869,10000.0,0.0,1,0,1,2,1,150,0
52,dyson,4.127934217453003,0.5034101915359497,0.0028099665113627127,10.483105659484863,5.122239589691162,1.3884667539596558,4.8556740283966064,20000.0,0.0,64,0,1,2,1,1,0
53,magnus,14.162750005722046,5.734788038730621,4.250053032583149e-05,235.5336410999298,69.41325330734253,19.573021011352537,3.592320203781128,10000.0,0.0,1,0,0,2,1,10,0
54,dyson,3.3150415420532227,0.9600133657455444,0.0004938275229098765,226.76018071174622,99.27678394317627,2.162367489337921,8.245923519134521,10000.0,0.0,1,0,1,3,1,100,0
55,dyson,5.513694524765015,2.043095211982727,2.351274463844494e-06,56.47851800918579,26.019018173217773,4.077480823993683,20.0995192527771,10000.0,0.0,1,0,1,4,1,10,0
56,dyson,4.708113670349121,0.5218467235565185,0.002810044417170978,12.113699197769165,5.684546709060669,1.4393842029571533,6.9317615032196045,20000.0,0.0,64,0,2,2,1,1,0
57,dyson,4.2775044441223145,1.1027210831642151,0.0004938275229098765,142.84565091133118,58.644510984420776,2.55720433473587,10.460257053375244,10000.0,0.0,1,0,1,3,1,50,0
58,dyson,3.932189464569092,0.5023881793022156,6.691001440745381e-05,10.18259310722351,4.9868340492248535,1.3873735237121583,2.5007073879241943,20000.0,0.0,64,0,0,3,1,1,0
59,dyson,4.711501359939575,0.5406181836128234,6.69018368604111e-05,13.657089710235596,5.866169691085815,1.4915337109565734,5.09763765335083,20000.0,0.0,64,0,1,3,1,1,0
60,dyson,2.826122760772705,0.6758536434173584,0.0108753233695545,246.19987726211548,104.55951833724976,1.5784161106745402,8.294447660446167,10000.0,0.0,1,0,2,2,1,150,0
61,dyson,6.412689208984375,0.6268114972114563,6.689985672230448e-05,15.99117136001587,7.04202127456665,1.7472258663177491,12.36821436882019,20000.0,0.0,64,0,2,3,1,1,0
62,dyson,3.9799375534057617,0.5101241397857667,6.041977468384517e-07,10.684721231460571,4.865994215011597,1.3931613659858704,2.67415452003479,20000.0,0.0,64,0,0,4,1,1,0
63,dyson,2.132070302963257,0.5228582747777303,0.0004948730331816433,189.83381605148315,80.49553894996643,1.2221847931543985,2.8128833770751953,10000.0,0.0,1,0,0,3,1,150,0
64,dyson,5.786081075668335,2.1174234986305236,0.0004938125464683243,455.93248677253723,217.58177661895752,4.4332683801651,28.02013897895813,10000.0,0.0,1,0,2,3,1,100,0
65,dyson,5.779093027114868,0.6198316860198975,2.1686880128149912e-07,15.42055869102478,6.682261228561401,1.7347945427894593,9.02802586555481,20000.0,0.0,64,0,1,4,1,1,0
66,dyson,7.89823317527771,2.5035945129394532,0.0004938125464683243,282.32258796691895,133.4159951210022,5.2680471730232235,38.24597096443176,10000.0,0.0,1,0,2,3,1,50,0
67,dyson,12.068549871444702,6.151216516494751,2.056217121226375e-06,30.2368745803833,13.596445322036743,12.145640490055085,98.88962817192078,10000.0,0.0,1,0,2,4,1,1,0
68,dyson,2.523752450942993,0.6612258267402649,3.5597047522301688e-06,158.5099859237671,68.73595929145813,1.5048524236679077,3.791433334350586,10000.0,0.0,1,0,0,4,1,100,0
69,dyson,7.92869758605957,0.9738172888755798,1.35592979644012e-07,25.111863374710083,9.232574224472046,2.6538180088996888,33.980473041534424,20000.0,0.0,64,0,2,4,1,1,0
70,dyson,3.4543991088867188,0.7666646456718444,3.5597047522301688e-06,100.19536399841309,42.4416184425354,1.7726008462905884,5.204611539840698,10000.0,0.0,1,0,0,4,1,50,0
71,dyson,3.267648220062256,0.7156143260002136,2.1859131538500233e-06,8.919151067733765,3.442006826400757,1.6329524540901184,4.259839296340942,10000.0,0.0,1,0,0,5,1,1,0
72,dyson,4.332404375076294,0.5240589785575867,5.412333170629191e-07,11.813594818115234,5.315460920333862,1.4346015977859496,3.107335329055786,20000.0,0.0,64,0,0,5,1,1,0
73,dyson,3.1999926567077637,0.8985934623082479,0.0004948442616835747,314.7785613536835,138.29082083702087,2.0375063943862917,7.707372426986694,10000.0,0.0,1,0,1,3,1,150,0
74,magnus,14.530874252319336,5.139053180217743,4.244616831694166e-05,47.219456911087036,14.336369752883911,18.989417841434477,4.936866521835327,10000.0,0.0,1,0,1,2,1,1,0
75,magnus,9.648083448410034,3.6268544220924377,4.2500533254650035e-05,27.00200605392456,9.498210668563843,13.31716986656189,3.8363051414489746,10000.0,0.0,64,0,0,2,1,1,0
76,dyson,7.376832008361816,0.7280287528038025,9.125559513960337e-08,21.3351309299469,8.144850254058838,2.129671776294708,18.050825834274292,20000.0,0.0,64,0,1,5,1,1,0
77,dyson,12.563201427459717,7.492444846630097,2.0562171210230576e-06,165.13711071014404,84.76912021636963,14.27883464574814,102.38019490242004,10000.0,0.0,1,0,2,4,1,10,0
78,magnus,14.429234743118286,5.863042008876801,4.2446168317042595e-05,238.01423573493958,70.97501492500305,19.54655227661133,4.868184328079224,10000.0,0.0,1,0,1,2,1,10,0
79,dyson,3.4560515880584717,0.7872234487533569,2.185913153822295e-06,26.916265964508057,10.975470066070557,1.753484001159668,4.603899002075195,10000.0,0.0,1,0,0,5,1,10,0
80,dyson,5.246947288513184,2.199800343513489,2.351274463844494e-06,463.5197103023529,225.2038848400116,4.502552111148834,19.715033054351807,10000.0,0.0,1,0,1,4,1,100,0
81,dyson,7.235849142074585,2.7678337335586547,2.351274463844494e-06,304.67811369895935,140.71493697166443,5.824534828662872,25.721401691436768,10000.0,0.0,1,0,1,4,1,50,0
82,dyson,8.894146919250488,4.294859721660614,3.752996642980154e-07,22.913469314575195,10.060519933700562,8.456247184276581,47.021005392074585,10000.0,0.0,1,0,1,5,1,1,0
83,dyson,11.454928398132324,2.1838435530662537,2.5156961818738936e-09,33.086899280548096,13.11200737953186,5.4637027883529665,122.62538957595825,20000.0,0.0,64,0,2,5,1,1,0
84,dyson,4.243000030517578,0.7676923561096192,0.0012564016548167315,10.5488862991333,4.827511787414551,2.067644417285919,3.24505352973938,30000.0,0.0,64,0,0,2,1,1,0
85,dyson,4.726916551589966,0.7431226658821106,0.00125641167628582,11.987525701522827,5.793782711029053,2.0341720843315123,3.957176685333252,30000.0,0.0,64,0,1,2,1,1,0
86,dyson,5.239278078079224,1.9685519806543985,0.0004948293745136488,640.1396839618683,299.97528648376465,4.184780195554097,26.435368537902832,10000.0,0.0,1,0,2,3,1,150,0
