,solver,jit_time,ave_run_time,ave_distance,jit_grad_time,jit_vmap_time,ave_grad_run_time,construction_time,step_count,tol,cpus,gpus,cheb_order,exp_order,vmap,num_inputs,test
236,dyson,2.2138118743896484,0.018171119689941406,1.7599208674333694e-08,3.4460315704345703,4.187927722930908,0.037015156745910646,2.908175468444824,50000.0,0.0,0,1,1,4,1,1,0
237,dyson,3.0624725818634033,0.04580249786376953,3.538605856070079e-09,4.840287446975708,3.0490503311157227,0.09174638032913209,8.615795612335205,50000.0,0.0,0,1,2,4,1,1,0
238,dyson,1.5825088024139404,0.010581290721893311,8.639412674525643e-08,2.716897964477539,1.5671348571777344,0.022200684547424316,1.7660112380981445,50000.0,0.0,0,1,0,5,1,1,0
239,dyson,2.3845787048339844,0.03340544700622559,1.4610886415894027e-08,3.97480845451355,2.4456350803375244,0.06854263305664063,4.756208896636963,50000.0,0.0,0,1,1,5,1,1,0
240,magnus,3.7137436866760254,0.18500431776046752,1.3823939121765053e-10,6.383044958114624,3.7043862342834473,0.5230428981781006,306.6879596710205,40000.0,0.0,0,1,2,5,1,1,0
241,magnus,1.6983630657196045,0.10297565698623658,1.14690162255038e-07,3.224437952041626,1.7631843090057373,0.4030634331703186,4.226607084274292,50000.0,0.0,0,1,0,2,1,1,0
242,dyson,3.800548553466797,0.1378360342979431,1.44733273150947e-10,6.12332820892334,3.801591396331787,0.27086381912231444,56.01461482048035,50000.0,0.0,0,1,2,5,1,1,0
243,magnus,2.2240827083587646,0.1038025164604187,7.091125694778776e-08,3.8908016681671143,2.2625186443328857,0.4042661690711975,2.4991273880004883,50000.0,0.0,0,1,1,2,1,1,0
244,magnus,2.698956251144409,0.1049901795387268,7.170800473635782e-08,4.444010972976685,2.6899375915527344,0.4062407755851746,4.024052143096924,50000.0,0.0,0,1,2,2,1,1,0
245,magnus,1.7527074813842773,0.10345455646514892,8.65779297842409e-08,5.939544200897217,1.8014001846313477,0.4038913345336914,1.6509959697723389,50000.0,0.0,0,1,0,3,1,1,0
246,magnus,2.2857086658477783,0.10587299346923829,1.7578368677907608e-08,4.1259729862213135,2.353027105331421,0.4088994359970093,2.643550157546997,50000.0,0.0,0,1,1,3,1,1,0
